816.98;128.36;40.03;+45.0
817.98;149.97;39.99;+45.0
818.98;149.98;39.99;+45.0
819.98;133.76;40.02;+45.0
820.98;139.15;40.01;+45.0
821.97;139.14;40.01;+45.0
822.97;139.13;40.01;+45.0
823.97;149.94;39.99;+44.9
824.97;149.95;39.99;+45.0
825.97;139.14;40.01;+45.0
826.97;149.95;39.99;+45.0
827.97;149.96;39.99;+45.0
828.97;155.38;39.98;+45.0
829.97;139.17;40.01;+45.0
830.97;149.98;39.99;+44.9
831.98;166.22;39.96;+44.9
832.97;150.02;39.99;+45.0
833.97;150.03;39.99;+44.9
834.97;150.04;39.99;+44.9
835.98;150.05;39.99;+45.0
836.98;171.7;39.95;+44.9
837.98;166.34;39.96;+45.0
838.98;155.55;39.98;+44.9
839.98;150.16;39.99;+45.0
840.98;155.58;39.98;+45.0
841.98;166.42;39.96;+45.0
842.99;155.64;39.98;+44.9
843.98;155.66;39.98;+44.9
844.98;171.9;39.95;+44.9
845.98;171.95;39.95;+44.9
846.98;171.99;39.95;+44.8
847.98;166.63;39.96;+44.9
848.98;172.08;39.95;+44.9
849.98;166.72;39.96;+44.9
850.98;166.75;39.96;+44.9
851.98;172.2;39.95;+44.9
852.98;177.65;39.94;+44.9
853.98;172.3;39.95;+44.8
854.98;177.76;39.94;+44.9
855.98;172.4;39.95;+44.8
856.98;172.45;39.95;+44.8
857.98;177.9;39.94;+44.8
858.98;172.55;39.95;+44.9
859.99;172.6;39.95;+44.9
860.99;172.64;39.95;+44.9
861.98;167.28;39.96;+44.8
862.98;172.73;39.95;+44.8
863.98;178.18;39.94;+44.8
864.98;178.24;39.94;+44.9
865.98;178.29;39.94;+44.8
866.99;178.35;39.94;+44.8
867.99;178.4;39.94;+44.9
868.99;178.46;39.94;+44.8
869.99;178.52;39.94;+44.7
870.99;189.39;39.92;+44.8
871.98;178.64;39.94;+44.8
872.98;194.93;39.91;+44.7
873.98;178.78;39.94;+44.8
874.98;195.07;39.91;+44.7
875.98;189.74;39.92;+44.8
876.98;179.0;39.94;+44.7
877.98;195.28;39.91;+44.7
878.98;200.77;39.9;+44.7
879.98;190.05;39.92;+44.7
880.98;195.53;39.91;+44.7
881.98;195.61;39.91;+44.8
882.98;211.92;39.88;+44.7
883.98;212.03;39.88;+44.7
884.98;190.51;39.92;+44.8
885.98;201.4;39.9;+44.7
886.98;196.08;39.91;+44.7
887.98;179.94;39.94;+44.7
888.98;190.81;39.92;+44.7
889.98;190.89;39.92;+44.7
891.16;201.8;39.9;+44.7
892.16;196.48;39.91;+44.7
893.15;201.97;39.9;+44.7
894.15;202.07;39.9;+44.7
895.15;196.75;39.91;+44.7
896.15;196.83;39.91;+44.7
897.15;202.32;39.9;+44.7
898.15;202.42;39.9;+44.7
899.15;202.51;39.9;+44.7
900.15;202.6;39.9;+44.7
901.16;213.51;39.88;+44.7
902.16;213.63;39.88;+44.7
903.16;213.74;39.88;+44.7
904.16;213.85;39.88;+44.7
905.15;213.96;39.88;+44.7
906.15;203.25;39.9;+44.7
907.15;214.16;39.88;+44.7
908.15;214.27;39.88;+44.7
909.15;203.57;39.9;+44.7
910.15;219.89;39.87;+44.7
911.15;214.6;39.88;+44.6
912.15;214.71;39.88;+44.7
913.15;220.23;39.87;+44.7
914.15;214.94;39.88;+44.7
915.16;204.23;39.9;+44.6
916.16;215.14;39.88;+44.7
917.16;231.48;39.85;+44.7
918.16;220.8;39.87;+44.6
919.16;231.74;39.85;+44.7
920.16;221.06;39.87;+44.6
921.16;221.18;39.87;+44.6
922.16;221.3;39.87;+44.6
923.16;221.42;39.87;+44.6
924.16;221.54;39.87;+44.6
925.16;216.25;39.88;+44.6
926.16;232.59;39.85;+44.7
927.16;232.73;39.85;+44.6
928.16;238.28;39.84;+44.6
929.16;222.2;39.87;+44.6
930.17;222.32;39.87;+44.6
931.17;233.26;39.85;+44.6
932.17;222.58;39.87;+44.6
933.18;233.52;39.85;+44.6
934.18;222.84;39.87;+44.6
935.18;233.78;39.85;+44.6
936.18;239.33;39.84;+44.6
937.18;234.07;39.85;+44.6
938.18;223.39;39.87;+44.6
939.18;239.74;39.84;+44.5
940.18;223.66;39.87;+44.6
941.18;218.37;39.88;+44.6
942.18;223.89;39.87;+44.6
943.18;234.83;39.85;+44.5
944.18;224.15;39.87;+44.5
945.18;224.27;39.87;+44.6
946.18;224.39;39.87;+44.4
947.18;240.74;39.84;+44.5
948.17;240.88;39.84;+44.5
949.17;235.62;39.85;+44.5
950.17;224.94;39.87;+44.5
951.17;235.88;39.85;+44.4
952.17;236.02;39.85;+44.5
953.17;241.57;39.84;+44.5
954.17;225.49;39.87;+44.5
955.17;247.25;39.83;+44.5
956.18;242.0;39.84;+44.5
957.18;242.14;39.84;+44.5
958.18;236.88;39.85;+44.5
959.18;242.43;39.84;+44.5
960.18;237.17;39.85;+44.5
961.18;242.72;39.84;+44.4
962.18;242.87;39.84;+44.4
963.18;243.01;39.84;+44.5
964.18;237.75;39.85;+44.5
965.17;237.89;39.85;+44.5
966.17;248.85;39.83;+44.5
967.17;243.6;39.84;+44.5
968.17;238.33;39.85;+44.5
969.17;243.88;39.84;+44.4
970.17;244.03;39.84;+44.5
971.17;238.77;39.85;+44.5
972.17;249.73;39.83;+44.5
973.17;239.07;39.85;+44.5
974.17;228.39;39.87;+44.5
975.17;250.14;39.83;+44.5
976.17;244.89;39.84;+44.4
977.16;245.04;39.84;+44.5
978.16;245.19;39.84;+44.5
979.16;245.33;39.84;+44.5
980.16;240.07;39.85;+44.4
981.16;240.21;39.85;+44.4
982.16;245.76;39.84;+44.4
983.16;240.5;39.85;+44.4
984.16;240.64;39.85;+44.4
985.16;246.19;39.84;+44.4
986.16;240.92;39.85;+44.4
987.16;241.06;39.85;+44.4
988.16;241.2;39.85;+44.4
989.16;246.75;39.84;+44.4
990.16;246.9;39.84;+44.4
991.16;247.05;39.84;+44.4
992.15;241.79;39.85;+44.4
993.16;241.92;39.85;+44.4
994.16;247.47;39.84;+44.4
995.15;242.21;39.85;+44.4
996.16;253.17;39.83;+44.4
997.16;247.92;39.84;+44.4
998.15;248.06;39.84;+44.4
999.16;248.21;39.84;+44.4
1000.16;248.36;39.84;+44.4
1001.16;253.92;39.83;+44.4
1002.16;243.26;39.85;+44.4
1003.16;232.58;39.87;+44.4
1004.15;248.93;39.84;+44.4
1005.15;254.48;39.83;+44.4
1006.15;249.23;39.84;+44.4
1007.15;249.38;39.84;+44.4
1008.15;244.12;39.85;+44.4
1009.15;249.66;39.84;+44.4
1010.15;249.81;39.84;+44.3
1011.15;255.37;39.83;+44.4
1012.15;250.12;39.84;+44.4
1013.15;250.27;39.84;+44.4
1014.15;255.82;39.83;+44.4
1015.15;250.57;39.84;+44.4
1016.15;245.31;39.85;+44.4
1017.15;245.45;39.85;+44.4
1018.15;256.41;39.83;+44.4
1019.15;245.75;39.85;+44.4
1020.15;245.89;39.85;+44.4
1021.15;256.84;39.83;+44.4
1022.15;251.59;39.84;+44.4
1023.15;251.74;39.84;+44.4
1024.15;251.89;39.84;+44.4
1025.15;252.03;39.84;+44.4
1026.15;246.77;39.85;+44.4
1027.15;252.32;39.84;+44.4
1028.15;247.06;39.85;+44.4
1029.15;236.38;39.87;+44.4
1030.14;231.09;39.88;+44.4
1031.14;247.43;39.85;+44.4
1032.14;252.98;39.84;+44.4
1033.14;253.13;39.84;+44.4
1034.14;237.05;39.87;+44.4
1035.14;237.17;39.87;+44.4
1036.15;248.11;39.85;+44.4
1037.15;248.25;39.85;+44.4
1038.15;248.38;39.85;+44.4
1039.15;253.93;39.84;+44.4
1040.15;248.67;39.85;+44.4
1041.15;254.22;39.84;+44.4
1042.15;238.14;39.87;+44.4
1043.15;259.9;39.83;+44.3
1044.14;254.64;39.84;+44.4
1045.15;238.57;39.87;+44.4
1046.15;238.69;39.87;+44.4
1047.15;255.03;39.84;+44.4
1048.16;260.59;39.83;+44.4
1049.16;255.34;39.84;+44.3
1050.16;233.85;39.88;+44.3
1051.15;250.19;39.85;+44.4
1052.15;250.33;39.85;+44.4
1053.15;250.47;39.85;+44.4
1054.16;256.02;39.84;+44.3
1055.16;250.76;39.85;+44.4
1056.17;250.9;39.85;+44.4
1057.16;251.03;39.85;+44.4
1058.16;240.35;39.87;+44.3
1059.16;240.47;39.87;+44.4
1060.16;235.19;39.88;+44.4
1061.16;251.52;39.85;+44.4
1062.16;235.44;39.88;+44.4
1063.16;251.77;39.85;+44.4
1064.16;251.91;39.85;+44.4
1065.16;241.23;39.87;+44.4
1066.16;252.17;39.85;+44.4
1067.16;241.49;39.87;+44.4
1068.16;252.43;39.85;+44.3
1069.16;252.57;39.85;+44.3
1070.16;252.71;39.85;+44.4
1071.16;242.03;39.87;+44.3
1072.16;252.97;39.85;+44.4
1073.15;242.29;39.87;+44.3
1074.15;242.41;39.87;+44.4
1075.15;237.12;39.88;+44.4
1076.15;253.46;39.85;+44.3
1077.15;253.6;39.85;+44.3
1078.15;242.92;39.87;+44.4
1079.15;253.86;39.85;+44.4
1080.15;243.18;39.87;+44.3
1081.15;243.3;39.87;+44.3
1082.15;259.65;39.84;+44.3
1083.16;259.79;39.84;+44.4
1084.16;243.71;39.87;+44.3
1085.16;254.65;39.85;+44.3
1086.16;260.2;39.84;+44.4
1087.16;244.12;39.87;+44.4
1088.16;255.06;39.85;+44.3
1089.16;244.38;39.87;+44.3
1090.16;260.73;39.84;+44.4
1091.16;244.65;39.87;+44.4
1092.16;244.77;39.87;+44.3
1093.15;255.71;39.85;+44.3
1094.15;245.03;39.87;+44.4
1095.16;245.15;39.87;+44.3
1096.15;256.09;39.85;+44.3
1097.15;245.41;39.87;+44.3
1098.15;245.53;39.87;+44.3
1099.16;261.88;39.84;+44.3
1100.16;256.62;39.85;+44.4
1101.16;245.94;39.87;+44.4
1102.16;256.87;39.85;+44.4
1103.16;262.42;39.84;+44.4
1104.16;262.57;39.84;+44.3
1105.16;257.31;39.85;+44.3
1106.16;262.86;39.84;+44.4
1107.16;257.6;39.85;+44.4
1108.16;257.74;39.85;+44.4
1109.16;263.28;39.84;+44.3
1110.15;258.02;39.85;+44.3
1111.15;258.16;39.85;+44.3
1112.15;258.3;39.85;+44.3
1113.15;258.44;39.85;+44.3
1114.15;263.99;39.84;+44.4
1115.15;264.13;39.84;+44.3
1116.15;264.28;39.84;+44.3
1117.15;264.43;39.84;+44.4
1118.15;264.58;39.84;+44.3
1119.15;259.32;39.85;+44.4
1120.15;259.46;39.85;+44.4
1121.15;259.6;39.85;+44.3
1122.15;270.55;39.83;+44.3
1123.15;265.3;39.84;+44.3
1124.16;249.22;39.87;+44.3
1125.16;260.16;39.85;+44.3
1126.16;249.48;39.87;+44.3
1127.16;265.83;39.84;+44.4
1128.16;260.57;39.85;+44.4
1129.16;249.89;39.87;+44.4
1130.16;260.83;39.85;+44.2
1131.16;260.97;39.85;+44.3
1132.17;261.11;39.85;+44.3
1133.16;250.43;39.87;+44.3
1134.16;261.37;39.85;+44.3
1135.16;250.69;39.87;+44.4
1136.16;250.81;39.87;+44.3
1137.16;261.74;39.85;+44.3
1138.16;267.29;39.84;+44.4
1139.16;262.03;39.85;+44.4
1140.16;262.17;39.85;+44.4
1141.16;262.31;39.85;+44.4
1142.16;262.45;39.85;+44.3
1143.16;251.77;39.87;+44.3
1144.16;251.89;39.87;+44.3
1145.16;252.01;39.87;+44.3
1146.16;262.95;39.85;+44.3
1147.16;252.27;39.87;+44.3
1148.16;263.21;39.85;+44.3
1149.15;263.35;39.85;+44.3
1150.15;263.48;39.85;+44.3
1151.15;252.8;39.87;+44.3
1152.16;263.74;39.85;+44.4
1153.15;263.88;39.85;+44.3
1154.15;253.2;39.87;+44.3
1155.15;269.55;39.84;+44.4
1156.15;253.47;39.87;+44.4
1157.15;264.41;39.85;+44.4
1158.15;253.73;39.87;+44.3
1159.15;264.67;39.85;+44.3
1160.15;264.81;39.85;+44.4
1161.15;264.95;39.85;+44.3
1162.15;248.86;39.88;+44.3
1163.15;248.97;39.88;+44.3
1164.14;265.31;39.85;+44.3
1165.14;254.63;39.87;+44.4
1166.14;254.75;39.87;+44.3
1167.15;254.87;39.87;+44.3
1168.15;249.58;39.88;+44.3
1169.15;249.69;39.88;+44.3
1170.15;249.8;39.88;+44.4
1171.15;255.32;39.87;+44.3
1172.15;255.44;39.87;+44.3
1173.15;250.15;39.88;+44.3
1174.14;255.67;39.87;+44.3
1175.14;250.38;39.88;+44.3
1176.14;239.68;39.9;+44.4
1177.14;250.59;39.88;+44.3
1178.14;266.93;39.85;+44.3
1179.14;267.07;39.85;+44.3
1180.14;256.39;39.87;+44.3
1181.14;251.1;39.88;+44.4
1182.14;251.21;39.88;+44.3
1183.14;251.32;39.88;+44.4
1184.14;240.61;39.9;+44.3
1185.14;251.52;39.88;+44.4
1186.14;251.63;39.88;+44.4
1187.14;251.74;39.88;+44.4
1188.14;241.04;39.9;+44.4
1189.15;251.95;39.88;+44.3
1190.15;241.24;39.9;+44.4
1191.15;252.15;39.88;+44.4
1192.14;241.44;39.9;+44.4
1193.14;252.36;39.88;+44.4
1194.14;252.47;39.88;+44.4
1195.14;252.58;39.88;+44.3
1196.14;252.69;39.88;+44.3
1197.14;241.98;39.9;+44.4
1198.14;242.07;39.9;+44.4
1199.14;252.98;39.88;+44.3
1200.14;242.28;39.9;+44.3
1201.14;242.37;39.9;+44.4
1202.13;253.28;39.88;+44.3
1203.14;253.39;39.88;+44.4
1204.14;242.68;39.9;+44.4
1205.14;237.37;39.91;+44.3
1206.14;242.86;39.9;+44.4
1207.13;242.95;39.9;+44.4
1208.13;237.64;39.91;+44.4
1209.13;243.13;39.9;+44.4
1210.13;237.81;39.91;+44.4
1211.13;243.3;39.9;+44.4
1212.14;254.22;39.88;+44.4
1213.14;243.51;39.9;+44.4
1214.14;243.6;39.9;+44.4
1215.14;243.69;39.9;+44.3
1216.14;260.01;39.87;+44.3
1217.14;238.5;39.91;+44.4
1218.14;243.99;39.9;+44.4
1219.14;254.9;39.88;+44.4
1220.14;238.78;39.91;+44.4
1221.14;238.87;39.91;+44.4
1222.14;244.36;39.9;+44.4
1223.14;244.45;39.9;+44.4
1224.14;244.55;39.9;+44.4
1225.14;239.23;39.91;+44.3
1226.14;239.31;39.91;+44.4
1227.14;217.76;39.95;+44.4
1228.14;234.03;39.92;+44.4
1229.14;234.11;39.92;+44.3
1230.14;245.0;39.9;+44.4
1231.14;234.27;39.92;+44.4
1232.14;234.35;39.92;+44.4
1233.14;239.83;39.91;+44.4
1234.14;239.91;39.91;+44.3
1235.14;234.59;39.92;+44.4
1236.13;240.07;39.91;+44.4
1237.13;240.15;39.91;+44.4
1238.14;234.83;39.92;+44.4
1239.14;234.9;39.92;+44.4
1240.14;240.39;39.91;+44.4
1241.14;224.24;39.94;+44.4
1242.14;235.12;39.92;+44.4
1243.14;235.19;39.92;+44.4
1244.14;235.26;39.92;+44.4
1245.14;235.34;39.92;+44.4
1246.14;224.59;39.94;+44.4
1247.14;224.65;39.94;+44.4
1248.13;235.52;39.92;+44.4
1249.13;235.6;39.92;+44.4
1250.14;219.44;39.95;+44.4
1251.16;241.13;39.91;+44.4
1252.16;235.8;39.92;+44.4
1253.16;225.06;39.94;+44.4
1254.17;219.7;39.95;+44.4
1255.17;235.98;39.92;+44.4
1256.16;236.05;39.92;+44.4
1257.16;236.13;39.92;+44.4
1258.16;236.2;39.92;+44.4
1259.16;225.46;39.94;+44.4
1260.17;225.51;39.94;+44.4
1261.17;220.16;39.95;+44.4
1262.16;236.43;39.92;+44.4
1263.16;225.69;39.94;+44.4
1264.17;220.33;39.95;+44.4
1265.16;225.79;39.94;+44.4
1266.16;225.84;39.94;+44.4
1267.16;236.72;39.92;+44.4
1268.16;215.16;39.96;+44.4
1269.16;215.19;39.96;+44.4
1270.16;220.64;39.95;+44.4
1271.16;220.69;39.95;+44.4
1272.15;226.14;39.94;+44.4
1273.15;220.79;39.95;+44.4
1274.16;226.24;39.94;+44.4
1275.16;220.89;39.95;+44.4
1276.15;226.34;39.94;+44.4
1277.15;237.22;39.92;+44.4
1278.15;221.06;39.95;+44.4
1279.15;221.11;39.95;+44.4
1280.15;215.75;39.96;+44.4
1281.15;215.78;39.96;+44.4
1282.15;221.23;39.95;+44.4
1283.15;215.87;39.96;+44.4
1284.15;205.09;39.98;+44.4
1285.15;215.92;39.96;+44.4
1286.15;205.14;39.98;+44.4
1287.15;215.98;39.96;+44.4
1288.15;216.02;39.96;+44.4
1289.15;221.46;39.95;+44.4
1290.15;216.1;39.96;+44.4
1291.15;216.14;39.96;+44.5
1292.16;216.17;39.96;+44.4
1293.16;205.39;39.98;+44.4
1294.16;205.41;39.98;+44.4
1295.16;205.43;39.98;+44.4
1296.16;216.27;39.96;+44.4
1297.17;216.3;39.96;+44.4
1298.17;216.34;39.96;+44.4
1299.18;205.56;39.98;+44.5
1300.18;216.4;39.96;+44.4
1301.19;205.62;39.98;+44.4
1302.19;205.63;39.98;+44.4
1303.19;205.65;39.98;+44.4
1304.19;205.67;39.98;+44.5
1305.37;216.51;39.96;+44.4
1306.37;205.73;39.98;+44.4
1307.37;205.75;39.98;+44.5
1308.37;200.36;39.99;+44.4
1309.37;205.78;39.98;+44.4
1310.37;205.8;39.98;+44.4
1311.38;216.64;39.96;+44.5
1312.39;216.67;39.96;+44.5
1313.39;200.48;39.99;+44.5
1314.39;189.67;40.01;+44.5
1315.39;205.89;39.98;+44.4
1316.39;200.5;39.99;+44.4
1317.39;200.51;39.99;+44.4
1318.39;200.52;39.99;+44.4
1319.39;200.53;39.99;+44.4
1320.39;205.95;39.98;+44.4
1321.39;200.56;39.99;+44.5
1322.39;184.34;40.02;+44.5
1323.4;189.73;40.01;+44.4
1324.4;189.72;40.01;+44.5
1325.4;200.53;39.99;+44.6
1326.4;205.95;39.98;+44.5
1327.4;189.74;40.01;+44.5
1328.4;200.55;39.99;+44.5
1329.4;205.97;39.98;+44.5
1330.4;200.57;39.99;+44.5
1331.4;200.58;39.99;+44.5
1332.41;189.77;40.01;+44.5
1333.41;184.36;40.02;+44.5
1334.41;184.34;40.02;+44.5
1335.41;200.55;39.99;+44.5
1336.41;184.33;40.02;+44.5
1337.41;189.72;40.01;+44.5
1338.41;184.3;40.02;+44.5
1339.41;200.51;39.99;+44.4
1340.41;178.88;40.03;+44.4
1341.41;189.67;40.01;+44.5
1342.41;189.66;40.01;+44.5
1343.4;178.84;40.03;+44.5
1344.41;184.22;40.02;+44.5
1345.4;184.2;40.02;+44.5
1346.4;189.59;40.01;+44.5
1347.41;178.76;40.03;+44.5
1348.42;178.73;40.03;+44.5
1349.42;184.11;40.02;+44.6
1350.42;178.69;40.03;+44.5
1351.42;184.07;40.02;+44.5
1352.42;184.05;40.02;+44.5
1353.42;178.62;40.03;+44.5
1354.42;178.59;40.03;+44.6
1355.42;183.98;40.02;+44.5
1356.42;167.73;40.05;+44.6
1357.42;178.5;40.03;+44.5
1358.42;178.47;40.03;+44.6
1359.42;178.45;40.03;+44.5
1360.43;167.6;40.05;+44.6
1361.44;162.14;40.06;+44.5
1362.44;178.32;40.03;+44.6
1363.44;167.47;40.05;+44.7
1364.44;167.42;40.05;+44.6
1365.44;161.97;40.06;+44.6
1366.44;161.91;40.06;+44.6
1367.43;167.27;40.05;+44.6
1368.43;167.22;40.05;+44.6
1369.43;161.76;40.06;+44.6
1370.43;167.12;40.05;+44.6
1371.43;167.07;40.05;+44.6
1372.43;167.03;40.05;+44.5
